,
main
name:Q_CANYON,typeOfFirstFixedSurface:255,discipline:255,parameterCategory:255,parameterNumber:255
name:RI_SEA,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:RN_SEA,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:H_SEA,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:LE_SEA,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:LEI_SEA,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:GFLUX_SEA,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:FMU_SEA,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:FMV_SEA,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:T2M_SEA,typeOfFirstFixedSurface:103,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:T2MMIN_SEA,typeOfFirstFixedSurface:103,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:T2MMAX_SEA,typeOfFirstFixedSurface:103,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:Q2M_SEA,typeOfFirstFixedSurface:103,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:HU2M_SEA,typeOfFirstFixedSurface:103,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:HU2MMIN_SEA,typeOfFirstFixedSurface:103,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:HU2MMAX_SEA,typeOfFirstFixedSurface:103,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:ZON10M_SEA,typeOfFirstFixedSurface:103,level:10,discipline:255,parameterCategory:255,parameterNumber:255
name:MER10M_SEA,typeOfFirstFixedSurface:103,level:10,discipline:255,parameterCategory:255,parameterNumber:255
name:W10M_SEA,typeOfFirstFixedSurface:103,level:10,discipline:255,parameterCategory:255,parameterNumber:255
name:W10MMAX_SEA,typeOfFirstFixedSurface:103,level:10,discipline:255,parameterCategory:255,parameterNumber:255
name:RI_WAT,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:RN_WAT,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:H_WAT,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:LE_WAT,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:LEI_WAT,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:GFLUX_WAT,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:FMU_WAT,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:FMV_WAT,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:T2M_WAT,typeOfFirstFixedSurface:103,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:T2MMIN_WAT,typeOfFirstFixedSurface:103,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:T2MMAX_WAT,typeOfFirstFixedSurface:103,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:Q2M_WAT,typeOfFirstFixedSurface:103,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:HU2MMIN_WAT,typeOfFirstFixedSurface:103,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:HU2MMAX_WAT,typeOfFirstFixedSurface:103,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:ZON10M_WAT,typeOfFirstFixedSurface:103,level:10,discipline:255,parameterCategory:255,parameterNumber:255
name:MER10M_WAT,typeOfFirstFixedSurface:103,level:10,discipline:255,parameterCategory:255,parameterNumber:255
name:W10M_WAT,typeOfFirstFixedSurface:103,level:10,discipline:255,parameterCategory:255,parameterNumber:255
name:W10MMAX_WAT,typeOfFirstFixedSurface:103,level:10,discipline:255,parameterCategory:255,parameterNumber:255
name:RI_ISBA,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:RN_ISBA,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:H_ISBA,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:LE_ISBA,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:LEI_ISBA,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:GFLUX_ISBA,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:FMU_ISBA,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:FMV_ISBA,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:T2M_ISBA,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:T2MMIN_ISBA,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:T2MMAX_ISBA,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:Q2M_ISBA,typeOfFirstFixedSurface:103,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:HU2M_ISBA,typeOfFirstFixedSurface:103,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:HU2MMIN_ISBA,typeOfFirstFixedSurface:103,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:HU2MMAX_ISBA,typeOfFirstFixedSurface:103,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:ZON10M_ISBA,typeOfFirstFixedSurface:103,level:10,discipline:255,parameterCategory:255,parameterNumber:255
name:MER10M_ISBA,typeOfFirstFixedSurface:103,level:10,discipline:255,parameterCategory:255,parameterNumber:255
name:W10M_ISBA,typeOfFirstFixedSurface:103,level:10,discipline:255,parameterCategory:255,parameterNumber:255
name:W10MMAX_ISBA,typeOfFirstFixedSurface:103,level:10,discipline:255,parameterCategory:255,parameterNumber:255
name:HV_ISBA,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:PSNG_ISBA,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:PSNV_ISBA,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:PSN_ISBA,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:TALB_ISBA,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:SWI1_ISBA,typeOfFirstFixedSurface:255,level:1,discipline:255,parameterCategory:255,parameterNumber:255
name:TSWI1_ISBA,typeOfFirstFixedSurface:255,level:1,discipline:255,parameterCategory:255,parameterNumber:255
name:SWI2_ISBA,typeOfFirstFixedSurface:255,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:TSWI2_ISBA,typeOfFirstFixedSurface:255,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:SWI3_ISBA,typeOfFirstFixedSurface:255,level:3,discipline:255,parameterCategory:255,parameterNumber:255
name:TSWI3_ISBA,typeOfFirstFixedSurface:255,level:3,discipline:255,parameterCategory:255,parameterNumber:255
name:TSWI_T_ISBA,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:WGTOT_T_ISBA,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:WGI_T_ISBA,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:WSNOW_T_ISBA,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:DSNOW_T_ISBA,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:TSNOW_T_ISBA,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:LAI,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:VEG,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:Z0VEG,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:PATCH,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:DG1,typeOfFirstFixedSurface:255,level:1,discipline:255,parameterCategory:255,parameterNumber:255
name:DG2,typeOfFirstFixedSurface:255,level:2,discipline:255,parameterCategory:255,parameterNumber:255
name:DG3,typeOfFirstFixedSurface:255,level:3,discipline:255,parameterCategory:255,parameterNumber:255
name:Z0REL,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:VEGTYPE_P1,typeOfFirstFixedSurface:255,discipline:255,parameterCategory:255,parameterNumber:255
name:VEGTYPE_P2,typeOfFirstFixedSurface:255,discipline:255,parameterCategory:255,parameterNumber:255
name:VEGTYPE_P3,typeOfFirstFixedSurface:255,discipline:255,parameterCategory:255,parameterNumber:255
name:VEGTYPE_P4,typeOfFirstFixedSurface:255,discipline:255,parameterCategory:255,parameterNumber:255
name:VEGTYPE_P5,typeOfFirstFixedSurface:255,discipline:255,parameterCategory:255,parameterNumber:255
name:VEGTYPE_P6,typeOfFirstFixedSurface:255,discipline:255,parameterCategory:255,parameterNumber:255
name:VEGTYPE_P7,typeOfFirstFixedSurface:255,discipline:255,parameterCategory:255,parameterNumber:255
name:VEGTYPE_P8,typeOfFirstFixedSurface:255,discipline:255,parameterCategory:255,parameterNumber:255
name:VEGTYPE_P9,typeOfFirstFixedSurface:255,discipline:255,parameterCategory:255,parameterNumber:255
name:VEGTYPE_P10,typeOfFirstFixedSurface:255,discipline:255,parameterCategory:255,parameterNumber:255
name:VEGTYPE_P11,typeOfFirstFixedSurface:255,discipline:255,parameterCategory:255,parameterNumber:255
name:VEGTYPE_P12,typeOfFirstFixedSurface:255,discipline:255,parameterCategory:255,parameterNumber:255
name:RSMIN,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:GAMMA,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:CV,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:RGL,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
name:EMIS_ISBA,typeOfFirstFixedSurface:1,discipline:255,parameterCategory:255,parameterNumber:255
